gene_id	gene_name	BT-549_count	BT-549_FPKM
ENSG00000253167	KIAA0196-AS1	2	0.319613594
ENSG00000230029	CDY11P	0	0
ENSG00000261317	RP11-566K11.5	0	0
ENSG00000160683	CXCR5	0	0
ENSG00000253166	RP11-585F1.6	0	0
ENSG00000125676	THOC2	2684	12.38993938
ENSG00000125675	GRIA3	1	0.008958092
ENSG00000261035	RP11-151E14.1	0	0
ENSG00000273437	RP11-434H6.7	5	1.399972279
ENSG00000115053	NCL	11909	111.691503
ENSG00000088888	MAVS	1316	5.545775629
ENSG00000249476	CTD-2587M2.1	3	0.051430732
ENSG00000213310	CYCSP19	0	0
ENSG00000198198	SZT2	837	3.466023048
ENSG00000227992	AC108463.2	5	1.351558252
ENSG00000161888	SPC24	350	6.351755078
ENSG00000253247	IGHV3-76	0	0
ENSG00000256149	RP11-357K6.3	0	0
ENSG00000214283	RAD51AP1P1	0	0
ENSG00000256146	RP11-319E16.2	0	0
ENSG00000243658	MTND5P16	0	0
ENSG00000243659	RP11-4K3__A.3	0	0
ENSG00000243650	RN7SL834P	1	0.327847391
ENSG00000243655	RP11-846F4.12	0	0
ENSG00000178700	DHFRL1	181	1.521138733
ENSG00000213830	CFL1P5	2	0.373731434
ENSG00000007202	KIAA0100	4652	31.26202213
ENSG00000167483	FAM129C	1	0.008873318
ENSG00000247796	CTD-2366F13.1	38	0.582935473
ENSG00000167487	KLHL26	93	1.32886072
ENSG00000254759	NAP1L1P1	16	1.411952435
ENSG00000214288	HMGB3P13	0	0
ENSG00000282872	RP11-96L14.8	0	0
ENSG00000007080	CCDC124	725	27.02005643
ENSG00000096996	IL12RB1	1	0.017041867
ENSG00000237555	RP5-862K6.4	0	0
ENSG00000177463	NR2C2	439	2.762525409
ENSG00000177462	OR2T8	2	0.199801043
ENSG00000237550	RPL9P9	1412	109.0159655
ENSG00000177464	GPR4	2	0.05197041
ENSG00000237552	RP11-415A20.1	0	0
ENSG00000129946	SHC2	37	0.592691528
ENSG00000177469	PTRF	15819	387.6490972
ENSG00000249472	RP11-1267H10.2	0	0
ENSG00000277174	RP11-10F11.3	0	0
ENSG00000277172	GAPDHP41	0	0
ENSG00000277173	CTD-2024F21.1	0	0
ENSG00000277170	RP11-295D4.4	1	0.195750217
ENSG00000166589	CDH16	0	0
ENSG00000251342	CTC-235G5.2	1	0.085395586
ENSG00000267904	CTC-429P9.5	13	2.23341288
ENSG00000188984	AADACL3	0	0
ENSG00000185198	PRSS57	0	0
ENSG00000159445	THEM4	18	0.246319273
ENSG00000123636	BAZ2B	112	0.42211081
ENSG00000267908	ZSCAN5D	2	0.126084126
ENSG00000227999	MTND5P1	0	0
ENSG00000237088	RP11-73E6.2	0	0
ENSG00000237089	PCNPP4	0	0
ENSG00000129493	HEATR5A	609	4.104907816
ENSG00000244493	SLC9A9-AS2	0	0
ENSG00000237082	COX5BP6	1	0.444380823
ENSG00000237083	RP11-132E11.4	0	0
ENSG00000237080	EHMT2-AS1	1	0.251378964
ENSG00000240306	RN7SL100P	0	0
ENSG00000240305	RP11-1072C15.1	0	0
ENSG00000240303	ACAD11	519	4.498328466
ENSG00000166582	CENPV	410	8.165718242
ENSG00000235781	XXbac-BPG249D20.9	0	0
ENSG00000244490	RWDD4P1	43	7.139187841
ENSG00000240309	MTCO1P6	0	0
ENSG00000205663	RP11-706O15.5	0	0
ENSG00000205662	RP11-706O15.7	0	0
ENSG00000249427	RP11-432M8.4	0	0
ENSG00000249426	CTC-448D22.1	0	0
ENSG00000249421	ADAMTS19-AS1	0	0
ENSG00000179071	CCDC89	1	0.06640535
ENSG00000249423	RP11-284A20.1	0	0
ENSG00000205664	RP11-706O15.1	104	2.292805018
ENSG00000057663	ATG5	626	8.517939059
ENSG00000205669	ACOT6	0	0
ENSG00000249429	CTD-2050E21.1	0	0
ENSG00000249428	CFAP99	0	0
ENSG00000089820	ARHGAP4	12	0.08780648
ENSG00000241652	RN7SL253P	0	0
ENSG00000241651	RP11-214O14.1	1	0.156534814
ENSG00000241656	UBA52P7	1	0.246748299
ENSG00000131788	PIAS3	641	7.054177963
ENSG00000241654	RPL19P18	0	0
ENSG00000235780	USP17L27	0	0
ENSG00000245937	LINC01184	154	1.461123736
ENSG00000256256	RP11-443N24.4	0	0
ENSG00000047648	ARHGAP6	16	0.106522742
ENSG00000047644	WWC3	383	4.70259126
ENSG00000271639	RP11-289A15.1	0	0
ENSG00000271638	BNIP3P19	0	0
ENSG00000227895	ISX-AS1	0	0
ENSG00000271632	RP11-496I2.7	0	0
ENSG00000271631	RP11-408O19.5	3	0.461274645
ENSG00000162961	DPY30	162	4.361820636
ENSG00000271635	RP11-68E19.1	0	0
ENSG00000279408	RP11-294C11.3	0	0
ENSG00000279409	RP11-133K1.9	0	0
ENSG00000136378	ADAMTS7	8	0.069790079
ENSG00000136379	ABHD17C	110	1.378034841
ENSG00000003436	TFPI	921	5.126116866
ENSG00000279401	GS1-204I12.3	0	0
ENSG00000279403	RP3-399J4.3	0	0
ENSG00000279404	CTD-2542C24.5	1	0.048382019
ENSG00000279405	AC098795.1	1	0.283275993
ENSG00000279406	RP11-327E2.5	1	0.043979528
ENSG00000136371	MTHFS	106	4.538337988
ENSG00000253653	CTC-248O19.1	0	0
ENSG00000251458	RP11-844P9.1	0	0
ENSG00000125484	GTF3C4	1953	19.20573981
ENSG00000125485	DDX31	547	6.861726866
ENSG00000271185	RP5-855F16.1	0	0
ENSG00000271184	RP4-800O15.3	0	0
ENSG00000271187	RP11-309H21.4	0	0
ENSG00000271181	CTA-221G9.10	3	1.143811112
ENSG00000271180	RP11-665C16.8	0	0
ENSG00000271182	RP11-678G14.5	0	0
ENSG00000253658	LINC01592	0	0
ENSG00000173612	GPRC6A	2	0.041424858
ENSG00000122145	TBX22	0	0
ENSG00000157322	CLEC18A	0	0
ENSG00000233706	RP5-1087E8.3	1	0.213100804
ENSG00000122140	MRPS2	1291	18.70040812
ENSG00000121903	ZSCAN20	112	1.713362373
ENSG00000173614	NMNAT1	197	2.794051403
ENSG00000233702	AC107083.1	0	0
ENSG00000233709	MTND4P28	0	0
ENSG00000233708	RP11-342M1.7	0	0
ENSG00000232075	MRPL35P2	0	0
ENSG00000174343	CHRNA9	0	0
ENSG00000232077	LINC01031	0	0
ENSG00000232070	TMEM253	2	0.049619989
ENSG00000158315	RHBDL2	2	0.054618102
ENSG00000232072	AC004901.1	0	0
ENSG00000232073	RP1-302D9.3	0	0
ENSG00000174348	PODN	4	0.051225442
ENSG00000232079	AL035610.1	0	0
ENSG00000268322	BNIP3P25	0	0
ENSG00000268320	SCGB1C2	0	0
ENSG00000268326	CTD-2542C24.8	0	0
ENSG00000268324	LRRC2-AS1	0	0
ENSG00000204219	TCEA3	1	0.022388814
ENSG00000198703	OR10R3P	0	0
ENSG00000270588	RP11-810F22.1	0	0
ENSG00000164985	PSIP1	4451	42.57485153
ENSG00000254171	RP11-67M9.1	0	0
ENSG00000254170	CTD-2073O6.1	0	0
ENSG00000254173	RP11-96G10.1	0	0
ENSG00000254175	IGLVI-42	0	0
ENSG00000254174	IGHV1-12	0	0
ENSG00000204217	BMPR2	978	7.542133102
ENSG00000254176	IGHV3-75	0	0
ENSG00000164022	AIMP1	668	10.31482282
ENSG00000072163	LIMS2	1	0.005434985
ENSG00000198707	CEP290	244	1.872747788
ENSG00000242111	TOPORSLP1	0	0
ENSG00000206503	HLA-A	777	15.80386486
ENSG00000148798	INA	617	9.165234331
ENSG00000242113	RN7SL124P	0	0
ENSG00000008130	NADK	963	9.445354032
ENSG00000154678	PDE1C	132	0.70671682
ENSG00000171621	SPSB1	158	2.672922765
ENSG00000244376	RN7SL636P	0	0
ENSG00000227479	AC124861.1	0	0
ENSG00000269742	BNIP3P29	1	0.164210777
ENSG00000269743	SLC25A53	63	0.849593578
ENSG00000269741	CTC-518B2.8	0	0
ENSG00000269745	AC006262.10	0	0
ENSG00000269749	AC005614.5	0	0
ENSG00000277911	RP11-333J10.2	0	0
ENSG00000265630	GLUD1P8	0	0
ENSG00000265631	BNIP3P3	0	0
ENSG00000277914	DDX6P2	0	0
ENSG00000049540	ELN	1	0.006066142
ENSG00000049541	RFC2	787	13.16431716
ENSG00000265639	RP11-529J17.1	0	0
ENSG00000251451	GTF2IP9	2	0.623299601
ENSG00000258402	RP11-516J2.1	0	0
ENSG00000145979	TBC1D7	98	0.781921052
ENSG00000120054	CPN1	0	0
ENSG00000145975	FAM217A	2	0.032708016
ENSG00000120055	C10orf95	7	0.446973379
ENSG00000131873	CHSY1	966	10.56879263
ENSG00000240888	RP13-635I23.3	0	0
ENSG00000240889	NDUFB2-AS1	5	0.284581744
ENSG00000100129	EIF3L	4477	63.30576663
ENSG00000240881	RP11-713P14.1	0	0
ENSG00000240882	RP11-174O3.1	1	0.076417566
ENSG00000225206	MIR137HG	39	0.355220387
ENSG00000176075	LINC00302	0	0
ENSG00000159259	CHAF1B	490	8.702207519
ENSG00000120458	MSANTD2	90	0.785284447
ENSG00000157168	NRG1	607	2.609909195
ENSG00000237476	XXbac-B135H6.15	5	0.685658938
ENSG00000231035	RPL7L1P9	2	0.251829772
ENSG00000231034	RP11-346K17.3	0	0
ENSG00000120457	KCNJ5	0	0
ENSG00000231031	AC008271.1	0	0
ENSG00000120451	SNX19	616	3.777512321
ENSG00000242158	RN7SL361P	0	0
ENSG00000087274	ADD1	788	2.613745604
ENSG00000079156	OSBPL6	180	0.987663881
ENSG00000079150	FKBP7	55	0.797175558
ENSG00000274460	CTD-2649C14.2	5	0.314547762
ENSG00000274469	RP11-425M5.8	0	0
ENSG00000274468	RP4-663N10.3	0	0
ENSG00000186766	FOXI2	2	0.058319297
ENSG00000241278	ENPP7P4	3	0.259095335
ENSG00000068137	PLEKHH3	325	3.079807558
ENSG00000251452	RP13-539F13.2	0	0
ENSG00000282122	CH17-262H11.1	0	0
ENSG00000079482	OPHN1	136	1.469093938
ENSG00000075303	SLC25A40	296	3.882906746
ENSG00000082175	PGR	1	0.004355056
ENSG00000174839	DENND6A	411	6.641581696
ENSG00000174837	ADGRE1	2	0.031912431
ENSG00000233007	UBTFL11	0	0
ENSG00000102032	RENBP	0	0
ENSG00000102030	NAA10	1238	12.42187784
ENSG00000236076	LINC01072	0	0
ENSG00000102034	ELF4	1259	11.47512943
ENSG00000128268	MGAT3	1	0.015164864
ENSG00000128266	GNAZ	233	4.786879811
ENSG00000278301	GRAMD4P3	0	0
ENSG00000236077	RP11-232D9.2	0	0
ENSG00000128262	POM121L9P	4	0.054881726
ENSG00000243444	PALM2	18	0.242012128
ENSG00000238090	AC006195.2	1	0.101586515
ENSG00000170161	RP11-262H14.4	10	0.21932801
ENSG00000109667	SLC2A9	1	0.011518962
ENSG00000048707	VPS13D	1385	5.332307098
ENSG00000105568	PPP2R1A	3315	29.60750459
ENSG00000243446	RN7SL284P	0	0
ENSG00000232977	LINC00327	2	0.047044428
ENSG00000232976	TRIM60P10Y	0	0
ENSG00000235523	RP11-63P12.7	0	0
ENSG00000176473	WDR25	110	1.63038788
ENSG00000176472	ZNF575	7	0.123305895
ENSG00000230342	FANCD2P2	0	0
ENSG00000176476	SGF29	135	3.426365639
ENSG00000273115	KB-1466C5.1	0	0
ENSG00000273117	AC144652.1	9	0.519838099
ENSG00000273110	RP11-350G8.9	0	0
ENSG00000273111	LYPD4	0	0
ENSG00000273112	RP11-25K21.6	0	0
ENSG00000273113	RP11-367H1.1	0	0
ENSG00000273118	AC079610.1	0	0
ENSG00000132405	TBC1D14	645	3.878776801
ENSG00000132406	TMEM128	64	2.35620948
ENSG00000163239	TDRD10	0	0
ENSG00000104936	DMPK	661	3.560081803
ENSG00000147606	SLC26A7	2	0.012785415
ENSG00000065308	TRAM2	1572	21.34675276
ENSG00000147604	RPL7	2868	54.87176957
ENSG00000184115	RP13-1039J1.2	0	0
ENSG00000147601	TERF1	648	5.073144454
ENSG00000121318	TAS2R10	14	1.260357254
ENSG00000280028	RP11-118E18.1	0	0
ENSG00000062038	CDH3	1281	12.77543877
ENSG00000167618	LAIR2	0	0
ENSG00000174448	STARD6	7	0.248243438
ENSG00000243519	IGLVIVOR22-2	0	0
ENSG00000243518	RP11-639F1.2	0	0
ENSG00000243517	RP11-627K11.1	110	17.02759883
ENSG00000243516	RPL12P40	0	0
ENSG00000243514	RPL32P33	0	0
ENSG00000083223	ZCCHC6	579	5.685523331
ENSG00000243510	RN7SL111P	0	0
ENSG00000235831	BHLHE40-AS1	2	0.052245386
ENSG00000235830	SRGAP3-AS4	0	0
ENSG00000235833	AC159540.14	0	0
ENSG00000235832	CNN2P3	0	0
ENSG00000248439	RPL23AP94	0	0
ENSG00000235834	RP1-60N8.1	0	0
ENSG00000235837	AC073333.8	4	0.579053024
ENSG00000235836	AC124944.4	0	0
ENSG00000248434	RP11-553P9.2	0	0
ENSG00000248431	AC005150.1	0	0
ENSG00000248430	HMGB3P16	0	0
ENSG00000228174	RP11-244N9.6	1	0.055613496
ENSG00000248432	RP11-269F21.2	0	0
ENSG00000280022	RP11-707O23.1	0	0
ENSG00000167612	ANKRD33	0	0
ENSG00000242767	ZBTB20-AS4	0	0
ENSG00000198917	C9orf114	402	3.851897876
ENSG00000158467	AHCYL2	201	2.010779816
ENSG00000168124	OR1F1	0	0
ENSG00000198915	RASGEF1A	0	0
ENSG00000280024	RP11-367G12.1	0	0
ENSG00000215572	ESRRAP1	1	0.074593758
ENSG00000167614	TTYH1	3	0.025406549
ENSG00000198918	RPL39	860	32.34696449
ENSG00000262664	OVCA2	185	15.46718084
ENSG00000242768	RP11-556G22.1	0	0
ENSG00000071539	TRIP13	1106	22.31655541
ENSG00000071537	SEL1L	1120	9.810716066
ENSG00000230459	RP11-741G21.1	0	0
ENSG00000262099	CTC-524C5.5	0	0
ENSG00000171956	FOXB1	99	2.251347919
ENSG00000243415	RP11-274H2.2	6	0.440406525
ENSG00000111863	ADTRP	9	0.117497157
ENSG00000171954	CYP4F22	1	0.024103947
ENSG00000145113	MUC4	4	0.015581843
ENSG00000214199	EEF1A1P12	4	0.278771441
ENSG00000214198	TTC41P	1	0.008653041
ENSG00000214195	HMGN2P31	0	0
ENSG00000214194	LINC00998	271	7.342998024
ENSG00000214193	SH3D21	335	3.924210903
ENSG00000214192	UBE2V1P2	37	7.888185434
ENSG00000214190	RNF152P1	0	0
ENSG00000172208	OR4X2	0	0
ENSG00000172209	GPR22	0	0
ENSG00000249748	RP11-79C6.3	0	0
ENSG00000249744	CTD-2057J6.2	0	0
ENSG00000249745	HMGB1P28	0	0
ENSG00000249746	RP11-254I22.3	0	0
ENSG00000249747	RP11-308K2.1	0	0
ENSG00000249740	OSMR-AS1	6	0.396365873
ENSG00000249741	RP11-673E1.3	2	0.347431815
ENSG00000249742	RP11-217E13.1	0	0
ENSG00000249743	RP11-60A8.1	0	0
ENSG00000065371	ROPN1	0	0
ENSG00000233068	RP1-140K8.1	0	0
ENSG00000233069	RP5-930J4.2	1	0.313593156
ENSG00000233064	RP3-380B8.4	0	0
ENSG00000173153	ESRRA	365	5.937103973
ENSG00000233067	PTCHD1-AS	0	0
ENSG00000233060	AC016700.2	0	0
ENSG00000233061	TTLL7-IT1	0	0
ENSG00000173157	ADAMTS20	0	0
ENSG00000233063	SAR1AP4	0	0
ENSG00000010017	RANBP9	610	15.63863526
ENSG00000234878	HSPE1P1	0	0
ENSG00000264301	LINC01444	10	0.661541537
ENSG00000264300	RP11-640N20.1	0	0
ENSG00000214223	HNRNPA1P10	205	19.98992588
ENSG00000214222	TUBBP2	9	2.054056139
ENSG00000264304	RP11-20B24.7	2	0.333831281
ENSG00000214226	C17orf67	23	0.812927405
ENSG00000112164	GLP1R	1	0.030197859
ENSG00000112167	SAYSD1	182	5.482567403
ENSG00000267961	OR10B1P	0	0
ENSG00000258251	YPEL5P3	0	0
ENSG00000258253	RP3-416H24.4	0	0
ENSG00000267968	AC011523.2	0	0
ENSG00000258256	RP11-219B4.5	0	0
ENSG00000236580	RP11-95P9.1	0	0
ENSG00000236581	STARD13-AS	3	0.018012773
ENSG00000236582	PRPF38AP2	1	0.110181379
ENSG00000236583	AP004290.1	0	0
ENSG00000217557	RP11-157L10.1	0	0
ENSG00000217555	CKLF	237	8.402129668
ENSG00000213648	SULT1A4	0	0
ENSG00000119844	AFTPH	200	1.526172091
ENSG00000213644	SAPCD2P1	0	0
ENSG00000213645	SLC25A1P3	0	0
ENSG00000213642	RP11-561N12.5	0	0
ENSG00000213643	VN1R37P	0	0
ENSG00000213640	EEF1DP4	2	0.213196795
ENSG00000213641	RPL7AP4	2	0.243970325
ENSG00000148773	MKI67	5232	27.99100149
ENSG00000144649	FAM198A	1	0.014387656
ENSG00000144648	ACKR2	2	0.02188164
ENSG00000116396	KCNC4	552	1.644626606
ENSG00000144645	OSBPL10	271	1.301395472
ENSG00000144644	GADL1	2	0.023682552
ENSG00000144642	RBMS3	125	0.754215058
ENSG00000150361	KLHL1	0	0
ENSG00000151090	THRB	19	0.10747003
ENSG00000217889	KRT18P48	1	0.110052058
ENSG00000151092	NGLY1	559	3.73195307
ENSG00000151093	OXSM	132	1.870168463
ENSG00000152213	ARL11	0	0
ENSG00000152217	SETBP1	169	1.351054326
ENSG00000232855	AF131217.1	0	0
ENSG00000152214	RIT2	0	0
ENSG00000224600	RP4-612B18.1	0	0
ENSG00000224602	RPS26P5	0	0
ENSG00000224603	RP11-96J15.1	0	0
ENSG00000224604	AC008069.2	1	0.09869932
ENSG00000233970	AC092159.3	0	0
ENSG00000224606	TGFA-IT1	0	0
ENSG00000224607	IGKV1D-27	0	0
ENSG00000235581	GS1-111G14.1	0	0
ENSG00000224609	HSD52	2	0.03653616
ENSG00000235583	AC007562.1	0	0
ENSG00000235582	RP11-448G4.2	1	0.198653292
ENSG00000235584	AC008268.1	0	0
ENSG00000235587	GAPDHP65	22	2.05143636
ENSG00000235586	AC011247.3	1	0.402422119
ENSG00000181201	HIST3H2BA	0	0
ENSG00000258878	CTD-2509G16.3	0	0
ENSG00000258879	RP11-713N11.5	0	0
ENSG00000258874	RP11-232C2.2	0	0
ENSG00000258875	CTD-2547L24.3	0	0
ENSG00000258876	RP11-270M14.5	1	0.161662679
ENSG00000258877	ATP5A1P4	0	0
ENSG00000258870	EIF4EBP1P1	0	0
ENSG00000258871	RP3-514A23.2	0	0
ENSG00000258872	FDPSP3	0	0
ENSG00000258873	DUXA	0	0
ENSG00000160917	CPSF4	253	3.065083371
ENSG00000246820	RP11-379P15.1	0	0
ENSG00000235052	RP1-150O5.3	1	0.205623583
ENSG00000235051	RP11-637O19.2	0	0
ENSG00000235050	MLIP-AS1	0	0
ENSG00000235056	AC010983.1	0	0
ENSG00000235055	RP4-609E1.2	0	0
ENSG00000235054	RP5-1166F10.1	0	0
ENSG00000143514	TP53BP2	1363	13.41495304
ENSG00000143515	ATP8B2	835	8.897899231
ENSG00000143512	HHIPL2	30	0.660144897
ENSG00000254598	CSNK2A3	369	24.44527187
ENSG00000219410	RP4-761J14.8	4	0.129701472
ENSG00000279157	RP11-282A11.2	0	0
ENSG00000212598	U3	0	0
ENSG00000234088	RPS15AP7	0	0
ENSG00000117448	AKR1A1	669	9.766012679
ENSG00000064313	TAF2	2166	23.40293867
ENSG00000261478	RP11-429B14.4	0	0
ENSG00000251398	LINC01256	0	0
ENSG00000251399	RP11-234K19.1	0	0
ENSG00000261474	RP11-452L6.1	2	0.417846726
ENSG00000261475	CTD-2014E2.6	0	0
ENSG00000261476	RP11-77K12.3	2	0.220203263
ENSG00000251395	FTH1P9	0	0
ENSG00000261470	RP11-152O14.4	0	0
ENSG00000251393	RP1-240K6.3	0	0
ENSG00000261472	RP11-467I17.1	0	0
ENSG00000251391	RP11-305P14.1	1	0.210706413
ENSG00000269266	DNAJC19P2	0	0
ENSG00000103023	PRSS54	2	0.048680119
ENSG00000103021	CCDC113	15	0.211619283
ENSG00000103024	NME3	203	2.30708693
ENSG00000256011	RP11-392P7.7	0	0
ENSG00000215900	SEPW1P	0	0
ENSG00000215906	LACTBL1	0	0
ENSG00000215905	RP11-4M23.7	0	0
ENSG00000156011	PSD3	785	1.706278876
ENSG00000215909	BRWD1P1	0	0
ENSG00000215908	CROCCP2	291	6.174528604
ENSG00000156017	CARNMT1	284	4.974045382
ENSG00000254594	RP11-2F20.1	0	0
ENSG00000279153	RP11-495K9.8	0	0
ENSG00000223576	RP11-61K9.2	0	0
ENSG00000228604	RP5-872K7.7	0	0
ENSG00000228606	RP11-574F21.2	5	0.841994099
ENSG00000228607	CLDN25	1	0.124355907
ENSG00000239589	LINC00879	0	0
ENSG00000186508	OR9I2P	0	0
ENSG00000239587	AC018730.4	0	0
ENSG00000239586	MTND1P16	0	0
ENSG00000239580	RN7SL675P	0	0
ENSG00000281720	DUX4L8	0	0
ENSG00000281721	LINC01080	0	0
ENSG00000123384	LRP1	3309	12.17369132
ENSG00000123388	HOXC11	92	1.628340806
ENSG00000256013	RP11-27M24.1	0	0
ENSG00000183117	CSMD1	1	0.003803211
ENSG00000183114	FAM43B	0	0
ENSG00000277399	GPR179	1	0.009940035
ENSG00000168661	ZNF30	29	0.274339338
ENSG00000183111	ARHGEF37	46	0.774009531
ENSG00000250448	RP11-19O2.2	0	0
ENSG00000250444	CCT5P1	1	0.057950775
ENSG00000250447	CTD-2081C10.1	0	0
ENSG00000250446	LINC01332	0	0
ENSG00000250441	RP11-47F1.1	0	0
ENSG00000250442	EIF3KP3	0	0
ENSG00000267146	RP11-383D22.1	0	0
ENSG00000142396	ERVK3-1	356	4.151022631
ENSG00000267144	AC067968.3	0	0
ENSG00000267145	AC006116.14	0	0
ENSG00000267142	CTD-3162L10.5	0	0
ENSG00000267143	RP11-677O4.6	1	0.316771465
ENSG00000267140	RP11-322E11.6	2	0.412336659
ENSG00000267141	CTB-31O20.8	2	0.309082669
ENSG00000277396	Metazoa_SRP	0	0
ENSG00000267149	CTC-550B14.6	1	0.073772112
ENSG00000118492	ADGB	1	0.009006277
ENSG00000118491	ZC2HC1B	0	0
ENSG00000272425	RP11-363E6.4	2	0.086378075
ENSG00000118495	PLAGL1	1665	5.799321947
ENSG00000259396	RP11-16O9.2	0	0
ENSG00000163586	FABP1	0	0
ENSG00000259394	RP11-244F12.1	3	0.295564636
ENSG00000163584	RPL22L1	266	5.468434899
ENSG00000259392	RP11-758N13.3	0	0
ENSG00000259393	RP11-313H3.1	0	0
ENSG00000163581	SLC2A2	0	0
ENSG00000254080	RP11-730G20.1	0	0
ENSG00000259601	RP11-568G20.2	0	0
ENSG00000270430	RP11-42L13.3	0	0
ENSG00000259398	RP11-430B1.1	0	0
ENSG00000259399	TGIF2-C20orf24	0	0
ENSG00000205502	C2CD4B	9	0.534652991
ENSG00000205500	AC013472.3	1	0.030275865
ENSG00000254082	CTD-2024D23.1	0	0
ENSG00000270437	RP11-511I11.2	0	0
ENSG00000118729	CASQ2	1	0.032399569
ENSG00000254087	LYN	342	4.356568343
ENSG00000270435	RP11-304C12.4	0	0
ENSG00000237215	ABC12-47043100G14.2	0	0
ENSG00000149418	ST14	5	0.092777589
ENSG00000226519	LINC00390	1	0.275777511
ENSG00000226516	FAM138B	0	0
ENSG00000237213	RPL23AP22	0	0
ENSG00000226342	NMD3P1	1	0.063013679
ENSG00000226510	UPK1A-AS1	0	0
ENSG00000177301	KCNA2	1	0.005277147
ENSG00000259641	PCAT29	0	0
ENSG00000259642	ST20-AS1	34	0.676729059
ENSG00000259644	RP11-680F8.4	0	0
ENSG00000237211	SETP4	0	0
ENSG00000259647	RP11-143J24.1	0	0
ENSG00000259648	RP11-643G16.4	0	0
ENSG00000259649	RP11-351M8.1	0	0
ENSG00000237210	RP11-339F13.2	0	0
ENSG00000280927	CTBP1-AS	20	0.482792537
ENSG00000008300	CELSR3	584	3.04467735
ENSG00000280924	LINC00628	0	0
ENSG00000162188	GNG3	1	0.106308791
ENSG00000166408	OR5P1P	1	0.101366869
ENSG00000280921	Metazoa_SRP	0	0
ENSG00000280920	HPVC1	0	0
ENSG00000166405	RIC3	0	0
ENSG00000166407	LMO1	0	0
ENSG00000166401	SERPINB8	437	4.765560694
ENSG00000166402	TUB	86	1.075648898
ENSG00000244532	RN7SL380P	0	0
ENSG00000229269	RP11-298A8.2	0	0
ENSG00000244535	RP1-181J22.1	0	0
ENSG00000244537	KRTAP4-2	0	0
ENSG00000244538	RP11-10G12.1	0	0
ENSG00000229267	AC072062.1	15	0.595957905
ENSG00000157653	C9orf43	4	0.144373359
ENSG00000157654	PALM2-AKAP2	197	1.864768514
ENSG00000229263	AC004691.5	0	0
ENSG00000229262	RP4-726N1.2	0	0
ENSG00000254377	MIR124-2HG	0	0
ENSG00000254376	SOX5P	1	0.083198184
ENSG00000184669	OR7E14P	14	0.657632578
ENSG00000254372	RP11-343P9.1	0	0
ENSG00000254370	RP11-181B11.1	1	0.183491886
ENSG00000184661	CDCA2	1576	24.57015031
ENSG00000227395	EIF2AP4	0	0
ENSG00000227394	AC007386.3	0	0
ENSG00000227393	RP6-127F18.2	1	0.110963732
ENSG00000227392	HPN-AS1	0	0
ENSG00000227391	SALL1P1	0	0
ENSG00000227399	RP11-118F2.2	0	0
ENSG00000164808	SPIDR	1021	6.360060308
ENSG00000206341	HLA-H	11	0.941450961
ENSG00000182796	TMEM198B	106	1.346263002
ENSG00000182795	C1orf116	3	0.033271554
ENSG00000182793	GSTA5	0	0
ENSG00000155657	TTN	78	0.060837905
ENSG00000182791	CCDC87	3	0.096759812
ENSG00000162231	NXF1	749	6.38792983
ENSG00000205898	RP11-3B12.4	0	0
ENSG00000155659	VSIG4	1	0.020348167
ENSG00000182798	MAGEB17	4	0.223083448
ENSG00000126264	HCST	3	0.327183179
ENSG00000126267	COX6B1	820	47.59972173
ENSG00000126266	FFAR1	0	0
ENSG00000126261	UBA2	2070	25.91470451
ENSG00000126262	FFAR2	0	0
ENSG00000234694	RP1-92O14.3	3	0.42568462
ENSG00000251473	AC004069.1	0	0
ENSG00000237469	TUBB8P10	0	0
ENSG00000251471	RP11-166D18.1	0	0
ENSG00000251470	ASNSP4	1	0.209763655
ENSG00000251477	RP11-74D3.2	0	0
ENSG00000251476	MTCO1P31	1	0.190577955
ENSG00000251474	RPL32P3	149	2.216131229
ENSG00000266794	RN7SL7P	0	0
ENSG00000197935	ZNF311	1	0.024884383
ENSG00000158555	GDPD5	21	0.140355978
ENSG00000158552	ZFAND2B	153	1.175748834
ENSG00000158553	POM121L2	1	0.026264525
ENSG00000171695	LKAAEAR1	0	0
ENSG00000112208	BAG2	473	6.671223252
ENSG00000234690	AC073283.4	0	0
ENSG00000258119	RP11-804F13.1	0	0
ENSG00000257137	C12orf80	0	0
ENSG00000258117	RP11-1022B3.1	0	0
ENSG00000111245	MYL2	0	0
ENSG00000258115	RP11-89M22.3	0	0
ENSG00000258114	CTA-109P11.4	0	0
ENSG00000112200	ZNF451	608	2.532712521
ENSG00000258112	CCNG2P1	0	0
ENSG00000258111	RP11-43D4.2	0	0
ENSG00000256849	RP11-405A12.1	2	0.125242443
ENSG00000105695	MAG	0	0
ENSG00000175538	KCNE3	5	0.085974466
ENSG00000211641	IGLV11-55	0	0
ENSG00000256847	CCND2P1	0	0
ENSG00000256844	MEF2BNBP1	0	0
ENSG00000165178	NCF1C	0	0
ENSG00000245667	RP5-940J5.8	0	0
ENSG00000165175	MID1IP1	339	3.875250704
ENSG00000165171	WBSCR27	21	1.176759947
ENSG00000154305	MIA3	767	4.552028269
ENSG00000238125	SLC9A3P2	0	0
ENSG00000158882	TOMM40L	169	1.581847082
ENSG00000101052	IFT52	430	9.484285145
ENSG00000154309	DISP1	95	1.442237224
ENSG00000158887	MPZ	0	0
ENSG00000277288	C10orf142	0	0
