gene_id	gene_name	HBL-100_count	HBL-100_FPKM											
ENSG00000225110	LL0XNC01-16G2.1	0	0											
ENSG00000225117	ARSDP1	0	0											
ENSG00000225116	RP11-137F15.1	0	0											
ENSG00000240935	PLGLA	0	0											
ENSG00000240616	RPS6P25	8	1.02184027											
ENSG00000052723	SIKE1	504	4.879322795											
ENSG00000149781	FERMT3	10	0.155025256											
ENSG00000240611	CTB-49A3.1	0	0											
ENSG00000149782	PLCB3	659	9.884351328											
ENSG00000250645	CTD-2228K2.1	3	0.704369614											
ENSG00000250644	RP11-295K3.1	27	2.587450349											
ENSG00000240613	RN7SL98P	0	0											
ENSG00000250643	RP11-93K22.6	1	0.205137988											
ENSG00000163618	CADPS	7	0.025647929											
ENSG00000109519	GRPEL1	258	4.258858107											
ENSG00000250579	CTD-2297D10.2	1	0.107530149											
ENSG00000187999	HNRNPA1P61	0	0											
ENSG00000250641	XXbac-BPG32J3.19	0	0											
ENSG00000250571	GLI4	357	3.630171551											
ENSG00000228440	MTND5P6	0	0											
ENSG00000250572	RP11-529H2.1	0	0											
ENSG00000250575	RP4-669L17.8	3	0.231378881											
ENSG00000187997	C17orf99	1	0.020053346											
ENSG00000187994	RINL	4	0.057142383											
ENSG00000250576	CTD-2154B17.1	0	0											
ENSG00000220695	RP1-121G13.3	5	0.614881034											
ENSG00000162877	PM20D1	0	0											
ENSG00000181778	TMEM252	0	0											
ENSG00000142405	NLRP12	0	0											
ENSG00000162873	KLHDC8A	0	0											
ENSG00000185842	DNAH14	145	0.563165067											
ENSG00000142409	ZNF787	694	16.71051978											
ENSG00000142408	CACNG8	515	5.625363167											
ENSG00000162878	PKDCC	111	1.227042225											
ENSG00000185847	LINC01405	0	0											
ENSG00000184719	RNLS	13	0.248568958											
ENSG00000221125	U3	0	0											
ENSG00000149257	SERPINH1	2081	17.73177857											
ENSG00000149256	TENM4	3	0.012136592											
ENSG00000234457	AC006960.5	0	0											
ENSG00000263859	RP11-498C9.16	0	0											
ENSG00000184716	SERINC4	22	0.37420784											
ENSG00000167994	RAB3IL1	117	2.411775262											
ENSG00000167995	BEST1	296	1.941041433											
ENSG00000167996	FTH1	8867	138.9512813											
ENSG00000167992	VWCE	1	0.01036927											
ENSG00000163479	SSR2	2655	16.67774614											
ENSG00000267708	RP11-147L13.7	0	0											
ENSG00000267709	AC024592.9	0	0											
ENSG00000127445	PIN1	981	11.0973698											
ENSG00000267704	FRG2LP	0	0											
ENSG00000267705	RP11-108P20.3	0	0											
ENSG00000267706	CTD-2105E13.6	0	0											
ENSG00000267707	RP11-95O2.5	0	0											
ENSG00000267702	RP11-53B2.2	0	0											
ENSG00000267703	CTD-2013N17.4	0	0											
ENSG00000263639	MSMB	0	0											
ENSG00000263635	RP11-805F19.2	0	0											
ENSG00000263637	RP11-106E15.1	0	0											
ENSG00000118655	DCLRE1B	414	5.675041872											
ENSG00000245281	CTD-2547L16.1	6	0.204513875											
ENSG00000150893	FREM2	2	0.011778594											
ENSG00000259158	ADAM20P1	0	0											
ENSG00000259154	DUX4L17	0	0											
ENSG00000259155	RP11-831F12.3	0	0											
ENSG00000253172	CTC-209H22.3	0	0											
ENSG00000259157	RP11-280K24.6	0	0											
ENSG00000253174	RP11-360L9.7	1	0.065745738											
ENSG00000259151	CAP2P1	0	0											
ENSG00000259152	RP11-100M12.2	0	0											
ENSG00000253177	RP11-100L22.1	0	0											
ENSG00000213822	CEACAM18	1	0.064765788											
ENSG00000213820	RPL13P2	1	0.14505964											
ENSG00000225809	RBMY2KP	0	0											
ENSG00000225808	DNAJC19P5	6	1.814089846											
ENSG00000280890	ELDR	4	0.129945005											
ENSG00000280896	Metazoa_SRP	0	0											
ENSG00000225801	RABEPKP1	0	0											
ENSG00000050767	COL23A1	0	0											
ENSG00000244486	SCARF2	992	15.86529893											
ENSG00000225802	WARSP1	0	0											
ENSG00000244480	AC005154.7	4	0.274349075											
ENSG00000244482	LILRA6	10	0.260261687											
ENSG00000225806	RP1-309F20.3	4	0.221675325											
ENSG00000229311	RP11-475I24.8	0	0											
ENSG00000229310	RPP40P1	0	0											
ENSG00000229313	RP3-425P12.5	0	0											
ENSG00000229312	RP11-470P21.2	0	0											
ENSG00000229315	MCHR2-AS1	0	0											
ENSG00000229314	ORM1	1	0.091477801											
ENSG00000229316	HMGB1P45	0	0											
ENSG00000158714	SLAMF8	14	0.313032743											
ENSG00000158715	SLC45A3	182	4.697182413											
ENSG00000158716	DUSP23	106	8.978428955											
ENSG00000158717	RNF166	523	5.032670776											
ENSG00000158710	TAGLN2	4643	143.4700463											
ENSG00000158711	ELK4	631	4.35512791											
ENSG00000055044	NOP58	1377	28.56354103											
ENSG00000107281	NPDC1	1085	23.23803286											
ENSG00000278068	RP11-15E1.6	0	0											
ENSG00000227403	AC009299.3	0	0											
ENSG00000227401	RPL37P1	0	0											
ENSG00000227400	AC012501.2	0	0											
ENSG00000227407	AC008746.3	1	0.180707566											
ENSG00000227406	RNF6P1	0	0											
ENSG00000242880	RP11-190P13.2	0	0											
ENSG00000227404	KRT8P20	1	0.067845495											
ENSG00000080503	SMARCA2	458	2.030674147											
ENSG00000227409	ZMYM4-AS1	0	0											
ENSG00000227408	AMYP1	0	0											
ENSG00000155760	FZD7	545	13.49347333											
ENSG00000242889	RN7SL449P	0	0											
ENSG00000244734	HBB	0	0											
ENSG00000182000	RP11-651P23.2	0	0											
ENSG00000244732	RN7SL870P	0	0											
ENSG00000244733	RP11-506M13.3	17	0.884195616											
ENSG00000244730	RP13-1056D16.2	0	0											
ENSG00000182004	SNRPE	414	13.75827542											
ENSG00000282793	RP11-14C10.4	0	0											
ENSG00000157895	C12orf43	303	2.403263813											
ENSG00000157890	MEGF11	5	0.031462796											
ENSG00000282795	UBE2NL	0	0											
ENSG00000186710	CFAP73	7	0.262911436											
ENSG00000186716	BCR	908	4.171049467											
ENSG00000186715	MST1L	6	0.073569352											
ENSG00000186714	CCDC73	2	0.022118779											
ENSG00000108468	CBX1	1776	45.51653248											
ENSG00000122678	POLM	135	0.916538051											
ENSG00000122679	RAMP3	0	0											
ENSG00000165591	FAAH2	0	0											
ENSG00000176289	IDSP1	1	0.254240166											
ENSG00000232963	HMGN2P20	0	0											
ENSG00000164649	CDCA7L	738	9.029477954											
ENSG00000232964	RP11-543E8.1	0	0											
ENSG00000232965	RPS12P18	0	0											
ENSG00000178363	CALML3	0	0											
ENSG00000257086	RP11-783K16.13	0	0											
ENSG00000232969	AP001062.9	4	3.009198904											
ENSG00000257083	RP11-123O10.3	0	0											
ENSG00000206107	KRTAP27-1	0	0											
ENSG00000206106	KRTAP22-2	0	0											
ENSG00000206105	KRTAP20-4	0	0											
ENSG00000206104	KRTAP20-3	0	0											
ENSG00000206102	KRTAP19-8	0	0											
ENSG00000242779	ZNF702P	0	0											
ENSG00000155495	MAGEC1	1	0.018218849											
ENSG00000256937	KRT17P8	1	0.11076976											
ENSG00000273644	ABC7-481722F1.1	0	0											
ENSG00000161036	LRWD1	431	4.465818153											
ENSG00000161031	PGLYRP2	2	0.03972643											
ENSG00000224342	AC007879.1	0	0											
ENSG00000153363	LINC00467	138	2.713524171											
ENSG00000254687	RP11-162D9.3	0	0											
ENSG00000254686	RP1-276E15.1	0	0											
ENSG00000254685	FPGT	88	1.084038965											
ENSG00000254684	RP11-882I15.1	0	0											
ENSG00000254683	SNRPCP6	0	0											
ENSG00000254682	RP11-660L16.2	31	4.355670969											
ENSG00000254681	PKD1P5	1275	10.38075589											
ENSG00000254680	RP11-265D17.2	0	0											
ENSG00000273640	WBP1LP8	0	0											
ENSG00000254689	RP11-354A14.1	0	0											
ENSG00000254688	RP11-47J17.3	0	0											
ENSG00000257336	PRELID2P1	0	0											
ENSG00000257337	RP11-983P16.4	39	0.50265652											
ENSG00000257335	MGAM	4	0.030309165											
ENSG00000257332	HNRNPA1P69	0	0											
ENSG00000170893	TRH	0	0											
ENSG00000257331	RP11-478B9.3	1	0.050875094											
ENSG00000273643	PPP1R26P2	0	0											
ENSG00000226757	PP12613	7	0.299931253											
ENSG00000256681	CCDC58P5	0	0											
ENSG00000256683	ZNF350	61	1.04110722											
ENSG00000256682	TAS2R12	0	0											
ENSG00000256684	RP11-49K4.2	0	0											
ENSG00000256686	RP11-443N24.2	0	0											
ENSG00000281855	AC105009.1	0	0											
ENSG00000281856	RP11-744A16.4	14	0.782673442											
ENSG00000281852	LINC00891	0	0											
ENSG00000151692	RNF144A	82	1.055158764											
ENSG00000170178	HOXD12	0	0											
ENSG00000170175	CHRNB1	43	0.518274384											
ENSG00000198783	ZNF830	135	4.427888771											
ENSG00000198780	FAM169A	279	2.272330264											
ENSG00000198787	OR4D12P	0	0											
ENSG00000224347	SCEL-AS1	0	0											
ENSG00000198785	GRIN3A	5	0.057784538											
ENSG00000198788	MUC2	2	0.01067211											
ENSG00000175520	UBQLN3	1	0.029650838											
ENSG00000231431	FAR2P4	0	0											
ENSG00000279859	RP11-539L10.4	0	0											
ENSG00000279858	RP11-618M23.5	0	0											
ENSG00000231435	AC011747.3	0	0											
ENSG00000231434	RP11-144L1.8	6	0.264537329											
ENSG00000231437	RP11-88H9.2	0	0											
ENSG00000231436	RBMY3AP	0	0											
ENSG00000231439	WASIR2	1	0.090696682											
ENSG00000279852	RP11-91J19.2	0	0											
ENSG00000279851	CH507-216K13.2	0	0											
ENSG00000161692	DBF4B	386	3.361883685											
ENSG00000279857	AC063956.1	0	0											
ENSG00000279856	CTD-2300H10.2	0	0											
ENSG00000279855	AC005618.9	0	0											
ENSG00000229369	RP13-225O21.5	0	0											
ENSG00000255794	RMST	0	0											
ENSG00000255790	RP11-711K1.7	0	0											
ENSG00000183878	UTY	0	0											
ENSG00000246250	RP11-613D13.5	4	0.096775959											
ENSG00000183873	SCN5A	15	0.057502135											
ENSG00000160349	LCN1	0	0											
ENSG00000183876	ARSI	0	0											
ENSG00000167693	NXN	961	10.24176682											
ENSG00000124208	TMEM189-UBE2V1	642	22.24847683											
ENSG00000167695	FAM57A	527	5.711383439											
ENSG00000264540	RN7SL405P	0	0											
ENSG00000124201	ZNFX1	3423	21.55447694											
ENSG00000167699	GLOD4	467	3.493769322											
ENSG00000124205	EDN3	0	0											
ENSG00000124207	CSE1L	3574	65.70582868											
ENSG00000161960	EIF4A1	9022	50.41791769											
ENSG00000255240	RP11-142C4.6	0	0											
ENSG00000255241	RP11-164N3.3	0	0											
ENSG00000255243	CTD-2507G9.1	0	0											
ENSG00000255244	RP11-583F24.8	0	0											
ENSG00000255245	FXYD6-FXYD2	0	0											
ENSG00000255246	RP11-179A16.2	0	0											
ENSG00000255247	CTD-2523D13.1	0	0											
ENSG00000255248	RP11-166D19.1	171	0.842206007											
ENSG00000006210	CX3CL1	5	0.036770766											
ENSG00000227161	AC092755.4	0	0											
ENSG00000276231	PIK3R6	0	0											
ENSG00000223917	AC009237.2	0	0											
ENSG00000223910	ZNF32-AS3	0	0											
ENSG00000164645	C7orf62	0	0											
ENSG00000237879	LINC00398	0	0											
ENSG00000198258	UBL5	533	14.43446961											
ENSG00000237873	RP11-156J23.1	0	0											
ENSG00000237872	POU5F1P4	2	0.176114406											
ENSG00000237870	AC073130.1	2	0.056802655											
ENSG00000237877	LINC01473	0	0											
ENSG00000237876	AKR1B1P4	0	0											
ENSG00000198252	STYX	568	5.588963266											
ENSG00000275023	MLLT6	922	4.709502634											
ENSG00000275026	GXYLT1P4	0	0											
ENSG00000275024	CTB-1144G6.6	0	0											
ENSG00000275025	RP5-875H18.10	0	0											
ENSG00000002822	MAD1L1	377	3.663540805											
ENSG00000219023	RP3-340B19.2	36	8.774537812											
ENSG00000275029	HMGB1P24	1	0.094367525											
ENSG00000176387	HSD11B2	29	0.851759031											
ENSG00000176386	CDC26	55	3.912781701											
ENSG00000230479	AP000695.6	11	1.176948437											
ENSG00000176383	B3GNT4	89	0.963230688											
ENSG00000271917	RP11-506O24.2	0	0											
ENSG00000271914	RP4-789D17.5	0	0											
ENSG00000230472	RP1-28O17.1	0	0											
ENSG00000230470	GS1-115G20.1	0	0											
ENSG00000230471	LA16c-2F2.8	0	0											
ENSG00000230476	OFD1P9Y	0	0											
ENSG00000230477	AC005034.2	0	0											
ENSG00000230474	ATP6V1G1P7	0	0											
ENSG00000278894	RP11-786A20.1	0	0											
ENSG00000278895	CTC-448F2.7	0	0											
ENSG00000243911	RN7SL430P	0	0											
ENSG00000243910	TUBA4B	0	0											
ENSG00000278890	LL22NC03-27C5.1	0	0											
ENSG00000278891	RP11-246E12.2	0	0											
ENSG00000243915	PRKRIRP2	2	0.084289427											
ENSG00000278842	RP3-405J10.5	0	0											
ENSG00000243918	EIF4BP8	1	0.052351754											
ENSG00000164647	STEAP1	89	3.727926574											
ENSG00000278899	AL358852.1	1	0.075389828											
ENSG00000224240	CYCSP49	0	0											
ENSG00000174384	RP11-313P13.4	0	0											
ENSG00000278840	RP11-345N11.1	0	0											
ENSG00000167528	ZNF641	47	0.279557324											
ENSG00000215837	SDHAP2	68	3.246859025											
ENSG00000167525	PROCA1	21	0.221803627											
ENSG00000167524	SGK494	31	0.36976982											
ENSG00000163866	SMIM12	349	2.92806071											
ENSG00000167526	RPL13	22608	142.2022242											
ENSG00000235390	CTD-2651B20.5	0	0											
ENSG00000167523	SPATA33	328	2.349551639											
ENSG00000167522	ANKRD11	2933	12.17225397											
ENSG00000270178	RP11-494H4.3	0	0											
ENSG00000273897	CH17-264B6.4	0	0											
ENSG00000241511	RPS15AP24	17	4.101685217											
ENSG00000238074	TSPY9P	0	0											
ENSG00000226570	RP11-505O17.1	0	0											
ENSG00000226571	RP11-445F6.2	0	0											
ENSG00000200198	RN7SKP211	0	0											
ENSG00000237299	LA16c-60G3.6	0	0											
ENSG00000237298	TTN-AS1	129	0.330327712											
ENSG00000237297	FAM166AP7	0	0											
ENSG00000237296	SMG1P1	1191	12.82892136											
ENSG00000237294	EIF4BP9	1	0.063181958											
ENSG00000177380	PPFIA3	252	2.208698132											
ENSG00000237292	RP11-540K16.1	0	0											
ENSG00000237290	LINC01343	0	0											
ENSG00000272247	RP11-379F4.9	12	1.688519562											
ENSG00000235142	RP1-60O19.1	0	0											
ENSG00000272243	RP11-554D15.3	0	0											
ENSG00000181761	OR8H3	0	0											
ENSG00000272240	RP5-855D21.1	26	4.591670417											
ENSG00000165923	AGBL2	71	0.728093092											
ENSG00000272249	KB-1958F4.2	0	0											
ENSG00000242308	RP11-572C15.3	2	1.201786984											
ENSG00000268628	RP1-122P22.4	7	0.405853576											
ENSG00000268629	TEX13A	0	0											
ENSG00000235147	AC128677.3	0	0											
ENSG00000226012	AP001434.2	0	0											
ENSG00000268623	CTB-52I2.3	0	0											
ENSG00000268620	AC078899.4	0	0											
ENSG00000268621	AC006262.5	22	0.815648209											
ENSG00000275389	RP11-214K3.24	3	0.101014247											
ENSG00000274370	AC144831.3	2	0.312739984											
ENSG00000274373	RP13-714J12.1	0	0											
ENSG00000274372	RP11-94I2.4	0	0											
ENSG00000238078	LINC01352	0	0											
ENSG00000274376	ADAMTS7P1	1	0.018125579											
ENSG00000132912	DCTN4	1486	12.3652597											
ENSG00000274378	RP11-178C3.8	3	0.689130848											
ENSG00000132911	NMUR2	0	0											
ENSG00000256657	RP11-144O23.22	0	0											
ENSG00000132915	PDE6A	12	0.089745971											
ENSG00000237129	Z95114.7	0	0											
ENSG00000237128	RP11-351M16.3	0	0											
ENSG00000129514	FOXA1	397	5.967727969											
ENSG00000129515	SNX6	1103	16.92111853											
ENSG00000177030	DEAF1	508	7.943732393											
ENSG00000237121	PIEZO1P2	0	0											
ENSG00000272767	JMJD1C-AS1	117	8.373466923											
ENSG00000237125	HAND2-AS1	8	0.019977953											
ENSG00000237124	MTND2P11	0	0											
ENSG00000129518	EAPP	276	7.246503956											
ENSG00000237126	AC073254.1	2	0.023987463											
ENSG00000133065	SLC41A1	1100	9.817659766											
ENSG00000272768	RP4-673M15.1	17	1.12718067											
ENSG00000133067	LGR6	4	0.045583046											
ENSG00000141200	KIF2B	1	0.041329141											
ENSG00000133063	CHIT1	0	0											
ENSG00000229249	LINC00446	0	0											
ENSG00000272799	RP11-474N24.6	0	0											
ENSG00000272798	CTA-390C10.9	0	0											
ENSG00000277548	RP11-139H15.6	4	0.941301135											
ENSG00000172602	RND1	21	0.387642119											
ENSG00000275381	RP11-401N16.2	2	0.449609719											
ENSG00000223774	RP11-307B6.3	2	0.284775157											
ENSG00000223777	AC092162.2	0	0											
ENSG00000223776	LGALS8-AS1	29	0.959740952											
ENSG00000271264	MZT1P1	0	0											
ENSG00000271265	RP11-230C9.4	0	0											
ENSG00000223773	CD99P1	24	0.341170892											
ENSG00000271267	RP11-29H23.7	0	0											
ENSG00000271268	AC015849.14	2	0.403131077											
ENSG00000279074	RP11-322E11.3	0	0											
ENSG00000279077	RP11-800A18.3	0	0											
ENSG00000279076	RP3-449H6.2	0	0											
ENSG00000147912	FBXO10	149	2.114994637											
ENSG00000279070	RP11-287D1.2	6	0.307703914											
ENSG00000279073	RP11-229P13.27	0	0											
ENSG00000279072	RP13-580B18.4	0	0											
ENSG00000270799	RP11-451F14.1	2	0.22884327											
ENSG00000270798	RP11-416H1.1	0	0											
ENSG00000227629	SLC25A15P1	0	0											
ENSG00000270793	LLPHP1	0	0											
ENSG00000270792	RP11-103J8.1	0	0											
ENSG00000270791	DPRXP6	0	0											
ENSG00000270790	CTC-360J11.6	0	0											
ENSG00000270797	RP5-1173I20.1	0	0											
ENSG00000270794	GS1-383H3.6	0	0											
ENSG00000232519	RP11-29H23.4	0	0											
ENSG00000232518	AC074366.3	0	0											
ENSG00000227042	RP6-1O2.1	0	0											
ENSG00000174600	CMKLR1	0	0											
ENSG00000232512	AP000233.2	0	0											
ENSG00000232511	OR2AH1P	0	0											
ENSG00000232517	AC112198.1	1	0.013664137											
ENSG00000174606	ANGEL2	526	4.633594145											
ENSG00000175093	SPSB4	1	0.016558861											
ENSG00000249079	RP11-1281K21.3	0	0											
ENSG00000249073	WSPAR	0	0											
ENSG00000249071	EGFLAM-AS3	0	0											
ENSG00000249077	RP11-478C1.8	0	0											
ENSG00000249074	RP11-21G20.1	0	0											
ENSG00000236988	RP11-402K9.1	0	0											
ENSG00000236989	AC142119.1	0	0											
ENSG00000236980	C3orf84	0	0											
ENSG00000113211	PCDHB6	1	0.016274141											
ENSG00000236982	BLOC1S2P1	0	0											
ENSG00000236983	LINC00614	0	0											
ENSG00000236985	RP5-1195D24.1	0	0											
ENSG00000236986	RP11-544A12.4	1	0.014120281											
ENSG00000236987	NDUFA5P8	0	0											
ENSG00000145451	GLRA3	6	0.049147153											
ENSG00000085719	CPNE3	1293	10.66269912											
ENSG00000201715	RN7SKP133	0	0											
ENSG00000241566	IGKV2D-24	0	0											
ENSG00000224106	CYP4F25P	0	0											
ENSG00000273680	RP11-996F15.6	4	0.58704802											
ENSG00000227040	RP11-533F5.2	0	0											
ENSG00000026508	CD44	5789	25.97944906											
ENSG00000273687	RP5-837J1.6	4	1.151109219											
ENSG00000116793	PHTF1	430	3.464649972											
ENSG00000116791	CRYZ	186	2.159574378											
ENSG00000241241	KRTAP4-16P	0	0											
ENSG00000241562	RPL7P5	0	0											
ENSG00000241563	CORT	4	0.338202001											
ENSG00000270139	AP001172.3	0	0											
ENSG00000270137	CTC-137K3.1	0	0											
ENSG00000270136	MINOS1-NBL1	21	0.729612948											
ENSG00000270135	RP11-362K14.7	0	0											
ENSG00000270133	CTC-303L1.2	0	0											
ENSG00000270132	WISP1-OT1	8	1.19055533											
ENSG00000270131	KB-1043D8.8	0	0											
ENSG00000270130	RP11-214K3.23	0	0											
ENSG00000224204	PHEX-AS1	10	0.501270017											
ENSG00000224205	AP000351.4	1	0.303473976											
ENSG00000224207	RP11-10L12.1	0	0											
ENSG00000235189	RP4-537K23.4	0	0											
ENSG00000224203	RPS23P10	0	0											
ENSG00000235185	RP5-1056L3.1	0	0											
ENSG00000278305	RP11-326L9.1	0	0											
ENSG00000235186	AC103563.7	0	0											
ENSG00000235181	AC009892.2	0	0											
ENSG00000224209	LINC00466	0	0											
ENSG00000235183	RP11-613C6.4	0	0											
ENSG00000275567	RP11-729I10.3	0	0											
ENSG00000275563	CTD-2311B13.5	0	0											
ENSG00000229281	GPR53P	0	0											
ENSG00000275560	RP11-180M15.7	9	1.566358514											
ENSG00000186076	RP11-887P2.3	1885	235.4246731											
ENSG00000186930	KRTAP6-2	0	0											
ENSG00000215088	RPS5P3	0	0											
ENSG00000275569	RP11-930O11.3	0	0											
ENSG00000241243	RN7SL629P	0	0											
ENSG00000078114	NEBL	1	0.005594891											
ENSG00000130749	ZC3H4	744	5.382338927											
ENSG00000130748	TMEM160	212	30.55087669											
ENSG00000130741	EIF2S3	5872	130.8378065											
ENSG00000233211	GRPEL2P1	0	0											
ENSG00000170279	C7orf33	0	0											
ENSG00000267059	AC005943.2	0	0											
ENSG00000233216	RP11-414C16.1	0	0											
ENSG00000260471	AC009120.8	0	0											
ENSG00000229288	RP11-1E11.2	0	0											
ENSG00000248853	CTD-2613O8.1	0	0											
ENSG00000134245	WNT2B	197	1.152541333											
ENSG00000143110	C1orf162	12	0.278480637											
ENSG00000248850	RP11-605F14.2	0	0											
ENSG00000144320	KIAA1715	923	4.693785452											
ENSG00000134242	PTPN22	63	0.684233528											
ENSG00000248854	HNRNPH1P3	1	0.078036165											
ENSG00000243355	RP11-57G22.1	0	0											
ENSG00000248859	LINC01574	0	0											
ENSG00000248858	FLJ46284	4	0.045681121											
ENSG00000134248	LAMTOR5	450	8.953490351											
ENSG00000134249	ADAM30	1	0.032262674											
ENSG00000234583	TSPY19P	0	0											
ENSG00000234580	RP11-733D4.1	0	0											
ENSG00000234586	RP11-382H24.2	1	0.079728359											
ENSG00000234587	MRPL50P1	0	0											
ENSG00000234584	AC019186.1	0	0											
ENSG00000170270	C14orf142	150	9.234225986											
ENSG00000251187	CTC-459M5.2	0	0											
ENSG00000234588	FABP5P14	0	0											
ENSG00000234589	RP11-253E3.1	5	0.778114924											
ENSG00000251186	RP11-689P11.3	4	0.57555461											
ENSG00000230803	AC097532.2	0	0											
ENSG00000251363	RP11-129M6.1	0	0											
ENSG00000230801	RP11-243J16.8	0	0											
ENSG00000230807	AC099535.4	1	0.257666584											
ENSG00000230806	SRGAP2-AS1	0	0											
ENSG00000230805	AL132709.1	0	0											
ENSG00000230804	C2orf27AP3	0	0											
ENSG00000204952	FBXO47	0	0											
ENSG00000230809	RP11-309P22.1	0	0											
ENSG00000251361	CTD-2091N23.1	0	0											
ENSG00000072518	MARK2	392	2.744220136											
ENSG00000181126	HLA-V	7	0.096320088											
ENSG00000181123	RP4-539M6.14	0	0											
ENSG00000266268	RP11-172F10.1	0	0											
ENSG00000069764	PLA2G10	2	0.143780384											
ENSG00000189350	FAM179A	1	0.004467859											
ENSG00000262708	RP11-411G7.2	0	0											
ENSG00000251365	RP11-332J15.3	0	0											
ENSG00000248896	CTD-2135J3.3	0	0											
ENSG00000262703	RP11-485G7.6	19	1.65785523											
ENSG00000262700	RP11-266L9.3	3	0.153385999											
ENSG00000103429	BFAR	956	10.54244938											
ENSG00000103426	CORO7-PAM16	31	0.707900635											
ENSG00000103423	DNAJA3	1033	8.452952826											
ENSG00000260635	RP11-21M24.3	1	0.225991259											
ENSG00000260634	RP11-521O16.1	0	0											
ENSG00000260636	RP11-439L8.5	0	0											
ENSG00000260631	RBM22P12	0	0											
ENSG00000260630	SNAI3-AS1	41	0.492615306											
ENSG00000260633	RP11-375I20.6	0	0											
ENSG00000219881	GAPDHP42	3	0.292230819											
ENSG00000260639	RP11-602M11.4	0	0											
ENSG00000069493	CLEC2D	12	0.095853589											
ENSG00000144362	PHOSPHO2	28	0.659398034											
ENSG00000265287	RP11-192H23.6	0	0											
ENSG00000265282	RP11-269G24.4	0	0											
ENSG00000105865	DUS4L	158	1.331204167											
ENSG00000079691	LRRC16A	210	2.668459518											
ENSG00000131037	EPS8L1	36	0.323333223											
ENSG00000130726	TRIM28	5177	56.42592765											
ENSG00000135596	MICAL1	267	2.584620218											
ENSG00000248898	CTD-2288O8.1	1	0.161204557											
ENSG00000219770	VN1R11P	0	0											
ENSG00000228711	AC004006.2	0	0											
ENSG00000226110	RP11-272G22.2	0	0											
ENSG00000219773	RPSAP45	0	0											
ENSG00000226116	USP9YP6	0	0											
ENSG00000171823	FBXL14	160	6.340497463											
ENSG00000219776	RPL21P67	0	0											
ENSG00000149016	TUT1	160	1.832966353											
ENSG00000226118	MTND3P1	0	0											
ENSG00000226119	RP1-197J16.2	0	0											
ENSG00000235140	RP11-135D11.2	0	0											
ENSG00000187600	TMEM247	0	0											
ENSG00000187601	MAGEH1	177	11.56717287											
ENSG00000187607	ZNF286A	236	0.988702328											
ENSG00000139797	RNF113B	0	0											
ENSG00000187605	TET3	675	4.139674626											
ENSG00000062716	VMP1	3132	23.43877712											
ENSG00000135624	CCT7	6363	97.50514132											
ENSG00000187608	ISG15	1128	52.06441068											
ENSG00000187609	EXD3	112	1.108788753											
ENSG00000180658	OR2A4	0	0											
ENSG00000147140	NONO	6235	58.87675063											
ENSG00000135622	SEMA4F	332	2.406896428											
ENSG00000188403	IGHV1OR15-9	1	0.27080539											
ENSG00000188404	SELL	18	0.465554189											
ENSG00000182518	FAM104B	40	0.702405272											
ENSG00000235143	RP1-65J11.5	0	0											
ENSG00000188408	MAGEB5	0	0											
ENSG00000115665	SLC5A7	0	0											
ENSG00000259799	RP11-554A11.9	1	0.089090683											
ENSG00000115661	STK16	258	2.185889042											
ENSG00000169800	RBMY1F	0	0											
ENSG00000259793	RP11-400N9.1	0	0											
ENSG00000259790	ANP32BP1	2	0.093945											
ENSG00000259791	RP11-14K3.7	0	0											
ENSG00000259797	RP11-96D1.3	0	0											
ENSG00000169807	PRY2	0	0											
ENSG00000105289	TJP3	48	0.764608804											
ENSG00000180389	ATP5EP2	3	0.744619306											
ENSG00000109705	NKX3-2	18	0.613979712											
ENSG00000180385	EMC3-AS1	71	1.208559298											
ENSG00000180383	DEFB124	0	0											
ENSG00000048462	TNFRSF17	0	0											
ENSG00000268674	FAM231B	0	0											
ENSG00000118322	ATP10B	1	0.006036899											
ENSG00000213598	RP11-112J1.1	6	1.524607424											
ENSG00000213599	SLX1A-SULT1A3	6	0.06800147											
ENSG00000213594	GAPDHP25	1	0.095498804											
ENSG00000213592	AP000662.9	0	0											
ENSG00000213593	TMX2	732	13.08718955											
ENSG00000213590	RP11-229P13.2	5	0.36139377											
ENSG00000250162	CSNK1A1P3	1	0.289679705											
ENSG00000227240	RP11-563D10.1	0	0											
ENSG00000267629	AC138430.4	0	0											
ENSG00000105135	ILVBL	546	5.004980128											
ENSG00000250166	RP11-268P4.5	0	0											
ENSG00000138685	FGF2	1102	6.351902264											
ENSG00000138686	BBS7	292	4.421363774											
ENSG00000105131	EPHX3	2	0.048621916											
ENSG00000138688	KIAA1109	1143	4.222169296											
ENSG00000226398	AC013480.2	0	0											
ENSG00000250169	MTND5P13	0	0											
ENSG00000267627	RP11-905K4.1	0	0											
ENSG00000267626	AC002115.9	0	0											
ENSG00000267625	RP11-1094M14.14	0	0											
ENSG00000267624	RP11-219G17.6	0	0											
ENSG00000235978	AC018816.3	1	0.052009958											
ENSG00000235979	AC004448.5	0	0											
ENSG00000251454	RP11-542G1.2	0	0											
ENSG00000235974	VN2R19P	0	0											
ENSG00000235975	RP1-106C24.1	0	0											
ENSG00000235976	RP1-197J16.1	0	0											
ENSG00000146232	NFKBIE	264	4.865648749											
ENSG00000146233	CYP39A1	9	0.198781975											
ENSG00000251456	RP11-436H11.5	0	0											
ENSG00000242578	RP11-469J4.3	0	0											
ENSG00000164403	SHROOM1	577	5.11539943											
